mapped_class,length,width,area,perimeter,solidity,convex_hull_area,equivalent_diameter,feret_diameter,aspect_ratio,circularity
Class B,0.09508716323296355,0.19936204146730463,0.04335874401337603,0.1721464608885439,0.854152128401954,0.04382772309932041,0.20822762548080895,0.2130550873434085,0.20112325440194295,0.4220560653227247
Class B,0.20760697305863707,0.430622009569378,0.08675999659931419,0.3418648072874901,0.7222222222222222,0.10371847492980836,0.29455049923453563,0.47194918754188725,0.19984567901234573,0.2141412755520949
Class B,0.4786053882725832,0.20893141945773525,0.14133391900699974,0.3800112982596932,0.7468179095537586,0.1633951346027979,0.37594403706801865,0.5191929543668048,0.035111844517785123,0.2823209022298079
Class B,0.08716323296354993,0.5502392344497608,0.19635418142658767,0.40657388751497403,0.9131795716639209,0.18564848514506274,0.44311869902610485,0.5498156373813098,0.6200396825396827,0.34265008125502505
Class B,0.4294770206022187,0.07177033492822966,0.04968543656304021,0.35350100570460496,0.5603675589292848,0.07655323860265108,0.2229023027315784,0.42858114167862044,0.007965686274509807,0.11469314254639705
Class B,0.5467511885895405,0.08452950558213716,0.19233003655737238,0.40277571051300054,0.9033642807227713,0.1838195264281476,0.43855448527790986,0.5498156373813098,0.006636694497966174,0.3419874893838429
Class B,0.4960380348652932,0.14513556618819778,0.10223311701193073,0.3780701272144641,0.7852633870265564,0.11240449960545874,0.3197391390054254,0.5136632672432626,0.02058268459542345,0.20631771777755073
Class B,0.4120443740095087,0.1323763955342903,0.10228979510868025,0.3090440574293199,0.847598919807444,0.10419559459509056,0.31982775850241685,0.427674742359975,0.02352064708386548,0.3089449953082839
Class B,0.12361331220285261,0.41467304625199364,0.1418015133051832,0.4033627530291176,0.713013430230487,0.17170802723252243,0.3765654170329283,0.4191442406902422,0.32723863103609946,0.2514079057546672
Class B,0.38193343898573695,0.21690590111642744,0.10216935415308753,0.3138567068693923,0.7989916338855338,0.11040426716254488,0.31963941270295115,0.43567597998150137,0.048400673400673416,0.29919027332356424
Class B,0.1489698890649762,0.33333333333333337,0.08877915379601553,0.25792977857623267,0.9124736037282458,0.08400364568359626,0.2979583088219148,0.3601559620650232,0.21588693957115015,0.3849441111871973
Class B,0.21711568938193343,0.3827751196172249,0.10258027035452148,0.31563315714290946,0.7654366673715374,0.11570763574972015,0.320281548570194,0.4335295965624874,0.16861245303274291,0.29702174839142226
Class B,0.05546751188589541,0.4481658692185008,0.10858106384787598,0.326664880890846,0.944766366662557,0.0992286565411271,0.3295164090722585,0.4446727549913577,0.7885802469135803,0.2935207770384883
Class B,0.05546751188589541,0.49282296650717705,0.11677104882818035,0.37222557336398787,0.9019371785049798,0.11178057388932047,0.3417177912081552,0.488371767963693,0.8677983539094651,0.24311536961955865
Class B,0.07448494453248812,0.49282296650717705,0.1586278232776943,0.3609921539052783,0.9357629456262799,0.14635951578470893,0.39828108576443144,0.4929573285534257,0.648533950617284,0.3511344893196167
Class B,0.16164817749603802,0.3492822966507177,0.09025278431150281,0.30094843395694665,0.8562882301539289,0.09100140077440191,0.3004210117676572,0.3790577529085103,0.20828838547285153,0.28745249532853034
Class B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259262,0.0
Class B,0.1473851030110935,0.3365231259968102,0.09141468529486779,0.25935935515326447,0.9232255294791071,0.0854900569485139,0.30234861550016695,0.3617960501246489,0.2204491725768322,0.3920141854656918
Class B,0.3058637083993661,0.22488038277511962,0.16312664720718678,0.44471888025712736,0.6764498501674598,0.20820768162661105,0.403889399721244,0.3487340000537624,0.06529209621993129,0.23792683347304108
Class B,0.22345483359746435,0.3078149920255184,0.12415337092980418,0.32959076625730727,0.7551820728291316,0.14194310042145572,0.3523540420227987,0.3769783286746002,0.12989045383411582,0.32968416885457275
Class B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259262,0.0
Class B,0.009508716323296355,0.019138755980861243,0.0005242723949329781,0.01683780412804114,0.7628865979381443,0.0005933411222099204,0.022896995325434693,0.018926291235845192,0.17989417989417994,0.5334279091205538
Class B,0.36608557844690964,0.1722488038277512,0.09487913395868167,0.28531597114780416,0.9144417890064869,0.08958227561612665,0.30802456713496357,0.3979931247917484,0.038593550446998734,0.33620811816390944
Class B,0.20126782884310618,0.4800637958532695,0.3135644855045767,0.6914834705401238,0.6938343601561398,0.39019213241905787,0.5599682897312819,0.5140432807859786,0.23104745370370375,0.18917028229547556
Class B,0.24405705229793978,0.42424242424242425,0.10781590954175758,0.3879581347026094,0.6694527538272039,0.13904979783583413,0.3283533303345005,0.46764974593394004,0.1661887694145759,0.20663447231193177
Class B,0.17591125198098256,0.3237639553429027,0.10095077507297305,0.2591561618752153,0.9220863262796868,0.09452474599494742,0.31772751702201224,0.3612696909576098,0.17625661375661378,0.43358697611885877
Class B,0.1774960380348653,0.32216905901116427,0.09456031966446567,0.26260746463843404,0.8957116972015301,0.09114820682525798,0.3075066172693942,0.3598795833483938,0.17371353654539498,0.3955345705934462
Class B,0.19334389857369255,0.06698564593301436,0.02906169410831184,0.16169095318826399,0.6227417640807651,0.04029214404120356,0.17047490756211556,0.19427637954819058,0.0263474856970792,0.3206558255310031
Class B,0.1347068145800317,0.3078149920255184,0.1240683537846799,0.3265160939818933,0.7662553601120154,0.1397960619276858,0.3522333797139049,0.3192399650679343,0.22049956933677867,0.3356923809711556
Class B,0.13312202852614896,0.3078149920255184,0.10461359707541021,0.3341842876527889,0.7205387205387206,0.12535401667472063,0.3234402527135579,0.3156667971088033,0.22320261437908498,0.2702126840402432
Class B,0.37083993660855785,0.2567783094098884,0.11515572307081927,0.3469612056285867,0.7278996865203762,0.13659079648399508,0.33934602262413405,0.42550553698272847,0.06095350669818757,0.27593916122292855
Class B,0.014263074484944533,0.023923444976076555,0.0008005781165868449,0.02428176260105574,0.6848484848484848,0.0010092915996354316,0.028294489155785182,0.026812245917447356,0.15370370370370373,0.39168139854976397
Class B,0.39461172741679873,0.2567783094098884,0.1399594751608241,0.34607298061233244,0.8204244362307405,0.14728928744013067,0.3741115811637273,0.465110906260484,0.05674074074074076,0.3370983044548023
Class B,0.17274167987321712,0.29505582137161085,0.09932836455351829,0.24791402519518416,0.9185612264954465,0.09336253142567026,0.3151640280132209,0.33335116016392835,0.16296296296296298,0.46618762513321926
Class B,0.18541996830427893,0.3014354066985646,0.09712500354238104,0.25476583460131297,0.9089040641782139,0.09226148604424979,0.3116488465282377,0.3456963643051908,0.15473948524795983,0.4316565391363047
Class B,0.1648177496038035,0.2822966507177034,0.09558761016805055,0.2324339581579826,0.9476050007023459,0.08709268967035924,0.30917246023546563,0.31771688357597155,0.16340388007054676,0.510378178379987
Class B,0.42472266244057055,0.06060606060606061,0.09735880069147278,0.29246896221054003,0.9028909329829172,0.09309950391788649,0.31202371815532354,0.422875450306658,0.005507366102161642,0.32832601606997835
Class B,0.05705229793977813,0.5582137161084529,0.10443647802306798,0.3788321052908909,0.8250405776011641,0.10929098794355308,0.32316633182166116,0.5520731530862801,0.956956956956957,0.20991733881995422
Class B,0.058637083993660855,0.5374800637958532,0.10668234760676736,0.3743191398798972,0.8581523907220607,0.10733357393213891,0.32662263792757446,0.5315975805175325,0.8966861598440548,0.2196332788979986
Class B,0.11885895404120445,0.2312599681020734,0.09623232351857625,0.19928737694492402,0.9325780981805699,0.0890929221132731,0.3102133516123641,0.24997854412226272,0.18640350877192985,0.6989579351224754
Class B,0.16323296354992076,0.266347687400319,0.09682035877235241,0.24609549325108085,0.836301327948106,0.09995656987662176,0.311159699788312,0.30380889884404005,0.15527065527065528,0.46115722397697795
Class B,0.07131537242472268,0.13556618819776717,0.029557627454870065,0.18839211486516053,0.7581319280392513,0.033661404077538065,0.17192331853146062,0.13409833482724628,0.1811594202898551,0.24023361563298148
Class B,0.27416798732171155,0.3014354066985646,0.113476634454615,0.3137551093868376,0.7317374023482114,0.13389323529951494,0.33686293125634204,0.3895438117706273,0.10195828011919969,0.33251748168500767
Class B,0.27416798732171155,0.26953748006379585,0.09825856547737126,0.2973360183812218,0.713462626678327,0.11890678427462519,0.31346222336570523,0.35001559114324843,0.09025117071094085,0.32060111323527246
Class B,0.028526148969889066,0.05422647527910686,0.004477569643211381,0.0467152353218978,0.8863955119214586,0.0043613630941821985,0.06691464446002371,0.057171811778089374,0.17836257309941522,0.5918544501120531
Class B,0.196513470681458,0.16427432216905902,0.07622495536599881,0.18709750208776482,0.9487654320987654,0.06936585902948966,0.2760886730128544,0.24858650667895169,0.0754814814814815,0.6281318998590194
Class B,0.2551505546751189,0.18819776714513559,0.09067787003712414,0.22537895710061273,0.9272621893791205,0.08443182999859311,0.3011276640183099,0.3116937928236939,0.06555784179240971,0.514949013000885
Class B,0.25356576862123614,0.18660287081339713,0.09164139768186584,0.22555239298482094,0.9247211895910781,0.08556345997394192,0.30272330217851723,0.31077065621798916,0.06538992408557628,0.519620738473586
Class B,0.37717908082408874,0.07655502392344497,0.045640037407543854,0.2781557629013611,0.5993115638664062,0.06575076002715911,0.2136352906416537,0.38173234157224784,0.01162250116225012,0.17016079932630457
Class B,0.12361331220285261,0.48325358851674644,0.2307223623430725,0.4548115805789191,0.8781921635250654,0.22683369932897401,0.4803356767335448,0.490402407429269,0.3826769807782467,0.32174833693646343
Class B,0.12519809825673534,0.48325358851674644,0.24538781987700853,0.47475381443646736,0.8979570673027066,0.23594179140083557,0.49536634915687255,0.49231099903884906,0.3777777777777779,0.314055010258496
Class B,0.45007923930269417,0.2105263157894737,0.10677444951398532,0.4296277689485102,0.6662687886825818,0.13836470293183917,0.32676359882028677,0.4797798237163407,0.038271604938271614,0.16686770861628686
Class B,0.039619651347068144,0.11483253588516747,0.012816334627483208,0.08860038893015756,0.8920118343195266,0.012405111297337306,0.11320925151012708,0.11744513944431581,0.2767094017094018,0.47095805704714944
Class B,0.006339144215530904,0.004784688995215311,9.210190721795562e-05,0.00559566853254877,0.9285714285714286,8.563686299936996e-05,0.009596973857313337,0.007053412294218059,0.07222222222222224,0.8485048169529747
Class B,0.17115689381933438,0.291866028708134,0.10868733527928132,0.28543860886313044,0.6987792657374511,0.13429083502058342,0.32967762326139355,0.33298157665090944,0.16267414203194022,0.3848071727674574
Class B,0.1410459587955626,0.2312599681020734,0.09745798736078443,0.2235691394857276,0.9016780283167278,0.09331971299417058,0.31218261860773805,0.2576668567203128,0.15596707818930045,0.5624492960882986
Class B,0.21394611727416799,0.14354066985645933,0.07460962960863773,0.24582917529807485,0.6706788944083556,0.09604785877257908,0.27314763335719705,0.2318524321720622,0.05889161220043575,0.35613748322107375
Class B,0.011093502377179081,0.001594896331738437,6.376285884320004e-05,0.00779083210924777,0.8181818181818182,6.728610664236212e-05,0.007985164922730152,0.011152424062981382,0.016203703703703706,0.3030328702225804
Class B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259262,0.0
Class B,0.05546751188589541,0.4354066985645933,0.13537563408620737,0.3117646387642893,0.9998953427524856,0.11689431799413999,0.3679342795747732,0.434097272835313,0.7659465020576133,0.40176901847482716
Class B,0.18225039619651345,0.29027113237639557,0.10228979510868025,0.25836953343773345,0.8264453348597596,0.10686257118564237,0.31982775850241685,0.3267679281838505,0.15142081736909327,0.44201739060126677
Class B,0.058637083993660855,0.07655502392344497,0.015274747073993254,0.07153834930297462,0.9158878504672897,0.014399226821465492,0.12359104770974821,0.07766764629050799,0.12207602339181291,0.8609656953985182
Class B,0.04120443740095088,0.04784688995215312,0.0055402839572647146,0.05159611550567852,0.7835671342685371,0.006104684948097944,0.0744330837549051,0.05336874816599098,0.107681755829904,0.6003267026825709
Class B,0.19334389857369255,0.23444976076555024,0.09531130444639668,0.21917009758134634,0.9436066493652241,0.08720891112728696,0.30872528961262097,0.2982934675761389,0.11329418849744056,0.5723628810743072
Class B,0.33438985736925514,0.2759170653907496,0.12666846147306374,0.31452069614549616,0.7805378503448878,0.1401141417045406,0.3559051298774208,0.4303448634915526,0.07433612858141163,0.3693683579946654
Class B,0.006339144215530904,0.006379585326953747,8.501714512426672e-05,0.006310456821064672,0.9230769230769231,7.951994421370067e-05,0.009220474235323623,0.008921939250385105,0.09259259259259262,0.6158494643769566
Class B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259262,0.0
Class B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259262,0.0
Class B,0.006339144215530904,0.001594896331738437,2.125428628106668e-05,0.004758241926185036,0.6,3.0584593928346416e-05,0.004610237117661811,0.006502924822215961,0.031481481481481485,0.2707965561319386
Class B,0.3074484944532488,0.27910685805422647,0.132492135914076,0.3113146691744429,0.8117105777160467,0.1409276919030346,0.3639946921509653,0.4099634726167553,0.08266856600189935,0.39434885192240277
Class B,0.312202852614897,0.27751196172248804,0.11265480205174709,0.3325130435440583,0.6940031424581006,0.1401508432172546,0.33564088256907426,0.3973081399088563,0.080761316872428,0.29391515925091155
Class B,0.27416798732171155,0.2360446570972887,0.10816306288434833,0.2655384587247416,0.8220882020354315,0.11359729876866426,0.32888153320663716,0.358053607079259,0.07795870583226908,0.442500500460306
Class B,0.06973058637083994,0.5406698564593301,0.1509196021197608,0.42364825208167584,0.8893620574482298,0.14651243875435066,0.3884837218208259,0.5358968956502987,0.7602880658436215,0.24256294868683165
Class B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259262,0.0
Class B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259262,0.0
Class B,0.1362916006339144,0.059011164274322174,0.03352509422733584,0.11897708929117974,0.9517296862429606,0.030413320202347674,0.18309859154929578,0.144181478189821,0.03522775649212431,0.6831765911454803
Class B,0.11410459587955626,0.5374800637958532,0.1190948507949103,0.5497855498000551,0.5954658165072618,0.17268061731944384,0.3451012181880996,0.5356252809674155,0.4623287671232878,0.1136569486704517
Class B,0.13312202852614896,0.0558213716108453,0.019688553858361435,0.18795236048567696,0.6303016557042413,0.026969494926015868,0.14031590736036112,0.13868522495923907,0.033877995642701525,0.160771068792867
Class B,0.29952456418383516,0.1036682615629984,0.12269390993850426,0.25978678495474206,0.8074036085598396,0.13120179103382046,0.3502769046604476,0.3043692474577957,0.026120857699805076,0.5244191541373259
Class B,0.09667194928684629,0.30303030303030304,0.1444795533765976,0.2601721323626076,0.9702174223321757,0.12857151595598265,0.3801046610824414,0.3069004451532828,0.304510155316607,0.6157075615972145
Class B,0.08399366085578448,0.2998405103668262,0.07349023719783489,0.25642836245275646,0.6262754331944697,0.10131452584704033,0.27109082831743847,0.29978246944402515,0.3472222222222223,0.3223941708756299
Class B,0.10301109350237718,0.3078149920255184,0.1490138011165585,0.26606387588049046,0.906829352418729,0.14187581431481333,0.38602305775245926,0.3202047205249784,0.2901234567901235,0.6072175511102675
Class B,0.09825673534072901,0.3014354066985646,0.10802845240456825,0.29789480275783436,0.7410575427682737,0.12586172093393116,0.32867682060736847,0.3037474840193478,0.2979129923574369,0.35115750245214983
Class B,0.09825673534072901,0.3078149920255184,0.1236220137727775,0.2799830114040123,0.8018104953588825,0.13311638661373493,0.35159922322550363,0.3192399650679343,0.30437977660199894,0.45490645859984313
Class B,0.20443740095087162,0.4481658692185008,0.2860826933431575,0.4313287706920904,0.8755230805923548,0.282118411313853,0.5348669865893366,0.4683407338647554,0.2116809116809117,0.44357226174721787
Class B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259262,0.0
Class B,0.06180665610142631,0.09728867623604466,0.008062459262617961,0.08154538624597955,0.7526455026455027,0.009248781203931956,0.08979119813555202,0.11419123788830103,0.14861111111111114,0.3497505407881212
Class B,0.18066561014263074,0.28708133971291866,0.0896860033440077,0.23911233107738167,0.936178080165656,0.08271297581982004,0.2994762149887829,0.33604161737403243,0.15104669887278585,0.45249144643636263
Class B,0.20126782884310618,0.09409888357256778,0.027361351205826508,0.16570464943209215,0.7653586999603647,0.0308659721924872,0.16541266942355567,0.219552682868983,0.03848379629629631,0.2874470141669131
Class B,0.2266244057052298,0.393939393939394,0.10204891319749482,0.34629721659349144,0.6966531243954344,0.1264734128124981,0.31945095585628613,0.43519611014220577,0.16615226337448563,0.24547090957207388
Class B,0.12995245641838352,0.22488038277511962,0.05210134043698812,0.19481649386729022,0.7605750336125763,0.059144487738636294,0.22825718047191446,0.24487635309096417,0.16499330655957165,0.3959926274477336
Class B,0.2393026941362916,0.32854864433811803,0.10328874656389038,0.29911246871499114,0.8159735825824145,0.10929098794355308,0.3213856663945833,0.40190835923722823,0.12944688109161795,0.3330225349271526
Class B,0.3312202852614897,0.24401913875598089,0.09854904072321251,0.29711178348460154,0.8089560918871765,0.10518041851958332,0.313925215175864,0.4085198545192432,0.06543209876543211,0.3220344239998341
Class B,0.04595879556259905,0.13875598086124402,0.012787995579108452,0.14044178089077528,0.6375838926174496,0.01731699708222974,0.11308401999888602,0.14321206357372745,0.28950617283950625,0.1870249172311806
Class B,0.1537242472266244,0.3253588516746412,0.08340890412899934,0.26685411245793467,0.8631231671554253,0.08343477223652902,0.28880599739098106,0.35166760386148244,0.20379818594104313,0.33787360436968644
Class B,0.06973058637083994,0.12280701754385964,0.016960920452291212,0.11337270456159601,0.7516483516483516,0.019482386332356664,0.13023409865427416,0.13685255853773307,0.167283950617284,0.3806466857784804
Class B,0.23454833597464342,0.42424242424242425,0.11185422393516026,0.38502714188159715,0.6960585486288687,0.13874395189655067,0.33444614504455017,0.4596016657098239,0.17325379070345515,0.21765033885003368
Class B,0.33914421553090335,0.2057416267942584,0.10364298466857483,0.2866649922223652,0.8491902246473559,0.10537615992072473,0.32193630529745293,0.38168346523459346,0.05232558139534885,0.3638146986914999
Class B,0.3518225039619651,0.22169059011164274,0.10303369512851758,0.30761808929351125,0.8111892012494422,0.1096641199894789,0.32098862149384294,0.41144132525768407,0.054683607374190354,0.3140835452348895
Class B,0.22503961965134706,0.3843700159489633,0.10544959900246549,0.33207328916457474,0.7633603446507334,0.11926768248297967,0.32473004019102625,0.4395837974733114,0.16310541310541313,0.2758460024417829
Class B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259262,0.0
Class B,0.047543581616481784,0.04784688995215312,0.004137501062714314,0.05815184896243885,0.7554980595084088,0.0047283782213223555,0.06432340991205546,0.06472250477496579,0.09259259259259262,0.3529398626000439
Class B,0.08874801901743265,0.06060606060606061,0.018094482387281435,0.10866526122605796,0.7800855222968845,0.02002679210428123,0.13451573286155577,0.09230273305768785,0.060428849902534124,0.4420326582682059
Class B,0.2931854199683043,0.10207336523125997,0.11869101935557003,0.25328185002837655,0.7948097542461334,0.12893241416433715,0.34451563005990027,0.29885999573135275,0.02633412982875349,0.5337026631931588
Class B,0.2266244057052298,0.09728867623604466,0.07820160399013801,0.20530175878065465,0.9167012706585832,0.07365381909824384,0.2796454969959968,0.23044805195087273,0.03459362139917696,0.5352047643246866
Class A,0.13946117274167988,0.8181818181818181,0.3928713123813302,0.601551493290988,0.8704107739879766,0.38970277891620436,0.6267944737961003,0.8113156639393825,0.5789637952559302,0.3131802372948226
Class C,0.13946117274167988,0.8181818181818181,0.3928713123813302,0.601551493290988,0.8704107739879766,0.38970277891620436,0.6267944737961003,0.8113156639393825,0.5789637952559302,0.3131802372948226
Class B,0.13946117274167988,0.8181818181818181,0.3928713123813302,0.601551493290988,0.8704107739879766,0.38970277891620436,0.6267944737961003,0.8113156639393825,0.5789637952559302,0.3131802372948226
Class A,0.1220285261489699,0.8181818181818181,0.45407657210870855,0.5917984489397051,0.9553137576389924,0.41038408133055215,0.6738520402200386,0.8113156639393825,0.6619183285849953,0.37399956731684253
Class C,0.1220285261489699,0.8181818181818181,0.45407657210870855,0.5917984489397051,0.9553137576389924,0.41038408133055215,0.6738520402200386,0.8113156639393825,0.6619183285849953,0.37399956731684253
Class B,0.1220285261489699,0.8181818181818181,0.45407657210870855,0.5917984489397051,0.9553137576389924,0.41038408133055215,0.6738520402200386,0.8113156639393825,0.6619183285849953,0.37399956731684253
Class A,0.13787638668779714,0.8181818181818181,0.3935089409697622,0.6062589366265261,0.8608648481091135,0.3946636000513821,0.6273029100600142,0.8112006790614023,0.5856481481481483,0.30883602019301026
Class C,0.13787638668779714,0.8181818181818181,0.3935089409697622,0.6062589366265261,0.8608648481091135,0.3946636000513821,0.6273029100600142,0.8112006790614023,0.5856481481481483,0.30883602019301026
Class B,0.13787638668779714,0.8181818181818181,0.3935089409697622,0.6062589366265261,0.8608648481091135,0.3946636000513821,0.6273029100600142,0.8112006790614023,0.5856481481481483,0.30883602019301026
Class B,0.05388272583201269,0.011164274322169059,0.0018207838580780455,0.04062901375896632,0.7811550151975684,0.002012466280485194,0.04267064398480583,0.05362449183489471,0.014021164021164021,0.31818190940482954
Class C,0.05388272583201269,0.011164274322169059,0.0018207838580780455,0.04062901375896632,0.7811550151975684,0.002012466280485194,0.04267064398480583,0.05362449183489471,0.014021164021164021,0.31818190940482954
Class A,0.05388272583201269,0.011164274322169059,0.0018207838580780455,0.04062901375896632,0.7811550151975684,0.002012466280485194,0.04267064398480583,0.05362449183489471,0.014021164021164021,0.31818190940482954
Class B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259262,0.0
Class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259262,0.0
Class A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259262,0.0
Class B,0.05388272583201269,0.3189792663476874,0.06560489698755916,0.24973766579888157,0.9077541417508087,0.06239868853261235,0.2561345290810264,0.31734085004812224,0.5756613756613758,0.3034295067673775
Class C,0.05388272583201269,0.3189792663476874,0.06560489698755916,0.24973766579888157,0.9077541417508087,0.06239868853261235,0.2561345290810264,0.31734085004812224,0.5756613756613758,0.3034295067673775
Class A,0.05388272583201269,0.3189792663476874,0.06560489698755916,0.24973766579888157,0.9077541417508087,0.06239868853261235,0.2561345290810264,0.31734085004812224,0.5756613756613758,0.3034295067673775
Class B,0.09033280507131537,0.09409888357256778,0.015976138521268456,0.10833942872637865,0.7884615384615384,0.01749438772701415,0.12639675043793042,0.12829650922249647,0.09610472541507027,0.3926344341274016
Class C,0.09033280507131537,0.09409888357256778,0.015976138521268456,0.10833942872637865,0.7884615384615384,0.01749438772701415,0.12639675043793042,0.12829650922249647,0.09610472541507027,0.3926344341274016
Class A,0.09033280507131537,0.09409888357256778,0.015976138521268456,0.10833942872637865,0.7884615384615384,0.01749438772701415,0.12639675043793042,0.12829650922249647,0.09610472541507027,0.3926344341274016
Class B,0.06180665610142631,0.2025518341307815,0.0358488961940658,0.23513710758089928,0.7172218284904324,0.04315486203289679,0.1893380474021685,0.2054590112550534,0.31666666666666676,0.1870350906331758
Class C,0.06180665610142631,0.2025518341307815,0.0358488961940658,0.23513710758089928,0.7172218284904324,0.04315486203289679,0.1893380474021685,0.2054590112550534,0.31666666666666676,0.1870350906331758
Class A,0.06180665610142631,0.2025518341307815,0.0358488961940658,0.23513710758089928,0.7172218284904324,0.04315486203289679,0.1893380474021685,0.2054590112550534,0.31666666666666676,0.1870350906331758
Class B,0.21394611727416799,0.4449760765550239,0.17079235979255816,0.43767259389048857,0.6583014746040415,0.22400156593120912,0.413270322903252,0.4724259505759893,0.20043572984749455,0.25719314138783345
Class C,0.21394611727416799,0.4449760765550239,0.17079235979255816,0.43767259389048857,0.6583014746040415,0.22400156593120912,0.413270322903252,0.4724259505759893,0.20043572984749455,0.25719314138783345
Class A,0.21394611727416799,0.4449760765550239,0.17079235979255816,0.43767259389048857,0.6583014746040415,0.22400156593120912,0.413270322903252,0.4724259505759893,0.20043572984749455,0.25719314138783345
Class B,0.0792393026941363,0.10207336523125997,0.01568566327542721,0.1252577887786556,0.6371223021582734,0.021256292780200758,0.12524241803569275,0.12242293812398158,0.12055192447349312,0.2883918985381258
Class C,0.0792393026941363,0.10207336523125997,0.01568566327542721,0.1252577887786556,0.6371223021582734,0.021256292780200758,0.12524241803569275,0.12242293812398158,0.12055192447349312,0.2883918985381258
Class A,0.0792393026941363,0.10207336523125997,0.01568566327542721,0.1252577887786556,0.6371223021582734,0.021256292780200758,0.12524241803569275,0.12242293812398158,0.12055192447349312,0.2883918985381258
Class B,0.0,0.001594896331738437,0.0,0.0010108633943542449,0.0,0.0,0.0,0.0015771909363204327,0.19444444444444448,0.0
Class C,0.0,0.001594896331738437,0.0,0.0010108633943542449,0.0,0.0,0.0,0.0015771909363204327,0.19444444444444448,0.0
Class A,0.0,0.001594896331738437,0.0,0.0010108633943542449,0.0,0.0,0.0,0.0015771909363204327,0.19444444444444448,0.0
Class B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259262,0.0
Class C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259262,0.0
Class A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259262,0.0
Class B,0.23454833597464342,0.11961722488038277,0.09452489585399722,0.19317139834966449,0.9405710257314064,0.08676849297471878,0.3074490134217335,0.24902141779686474,0.042692020879940354,0.7307186803182335
Class C,0.23454833597464342,0.11961722488038277,0.09452489585399722,0.19317139834966449,0.9405710257314064,0.08676849297471878,0.3074490134217335,0.24902141779686474,0.042692020879940354,0.7307186803182335
Class A,0.23454833597464342,0.11961722488038277,0.09452489585399722,0.19317139834966449,0.9405710257314064,0.08676849297471878,0.3074490134217335,0.24902141779686474,0.042692020879940354,0.7307186803182335
Class B,0.3011093502377179,0.11802232854864433,0.10394762943860344,0.23089046036392022,0.8664737494832575,0.10357778579773796,0.32240910259886185,0.3043692474577957,0.030734923405080484,0.5624607995548203
Class C,0.3011093502377179,0.11802232854864433,0.10394762943860344,0.23089046036392022,0.8664737494832575,0.10357778579773796,0.32240910259886185,0.3043692474577957,0.030734923405080484,0.5624607995548203
Class A,0.3011093502377179,0.11802232854864433,0.10394762943860344,0.23089046036392022,0.8664737494832575,0.10357778579773796,0.32240910259886185,0.3043692474577957,0.030734923405080484,0.5624607995548203
Class B,0.09350237717908083,0.18341307814992028,0.056713520559979594,0.16735846174927435,0.8968182836656957,0.05459961708088402,0.23814600681090495,0.18785131968390914,0.18765432098765436,0.5840915269423825
Class C,0.09350237717908083,0.18341307814992028,0.056713520559979594,0.16735846174927435,0.8968182836656957,0.05459961708088402,0.23814600681090495,0.18785131968390914,0.18765432098765436,0.5840915269423825
Class A,0.09350237717908083,0.18341307814992028,0.056713520559979594,0.16735846174927435,0.8968182836656957,0.05459961708088402,0.23814600681090495,0.18785131968390914,0.18765432098765436,0.5840915269423825
Class A,0.07131537242472268,0.0430622009569378,0.009033071669453338,0.06510525434481858,0.878099173553719,0.008881766076791798,0.09504247297631381,0.07766764629050799,0.05273752012882449,0.6147421984062914
Class C,0.07131537242472268,0.0430622009569378,0.009033071669453338,0.06510525434481858,0.878099173553719,0.008881766076791798,0.09504247297631381,0.07766764629050799,0.05273752012882449,0.6147421984062914
Class B,0.07131537242472268,0.0430622009569378,0.009033071669453338,0.06510525434481858,0.878099173553719,0.008881766076791798,0.09504247297631381,0.07766764629050799,0.05273752012882449,0.6147421984062914
Class A,0.3866877971473851,0.42424242424242425,0.3806855215801853,0.41186326729787764,0.9573467315195895,0.3433243006832598,0.6169971811768554,0.5434538598032981,0.10173847316704461,0.6473660035324684
Class C,0.3866877971473851,0.42424242424242425,0.3806855215801853,0.41186326729787764,0.9573467315195895,0.3433243006832598,0.6169971811768554,0.5434538598032981,0.10173847316704461,0.6473660035324684
Class B,0.3866877971473851,0.42424242424242425,0.3806855215801853,0.41186326729787764,0.9573467315195895,0.3433243006832598,0.6169971811768554,0.5434538598032981,0.10173847316704461,0.6473660035324684
